Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,Max_13,Max_14,Max_15,Max_16,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Min_13,Min_14,Min_15,Min_16,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_14,RMS_15,RMS_16,Kurtosis_1,Kurtosis_2,Kurtosis_3,Kurtosis_4,Kurtosis_5,Kurtosis_6,Kurtosis_7,Kurtosis_8,Kurtosis_9,Kurtosis_10,Kurtosis_11,Kurtosis_12,Kurtosis_13,Kurtosis_14,Kurtosis_15,Kurtosis_16,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Skew_7,Skew_8,Skew_9,Skew_10,Skew_11,Skew_12,Skew_13,Skew_14,Skew_15,Skew_16,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16
28.451999999999998,24.006999999999998,32.904,26.82,36.041,24.85,32.073,31.499000000000002,28.953000000000003,23.389,30.078000000000003,36.547,28.424,30.074,26.691999999999997,21.934,200,23,6,17,42,52,110,175,101,190,143,83,146,126,140,27,-29.18,-23.901999999999997,-31.572,-26.325,-29.289,-24.313000000000002,-30.09,-30.736,-30.456,-25.828000000000003,-24.656,-23.653000000000002,-32.899,-23.482,-28.163,-28.359,9.8893,9.6559,10.122,9.84,10.314,9.2527,10.449000000000002,10.423,10.231,9.6971,9.227,9.4857,9.5166,10.203,9.0753,9.2149,3.1303,2.7252,3.4829,2.8183,3.4773,2.8594,3.03,3.4128,3.0319,2.7035,3.6963,3.5354,3.0967,2.6133,3.1638,2.8319,0.075373,-0.026092,-0.015847,0.24904,0.15894,0.08626,0.080356,0.053404999999999994,-0.037676999999999995,-0.06493099999999999,0.45531000000000005,0.053871,-0.022853000000000002,0.023612,0.027166000000000003,-0.076061,5.0424,5.2803,4.8808,5.1079,4.8922,5.1306,5.0132,4.978,5.0032,5.21,4.9464,4.9298,4.8998,5.1162,4.9134,5.1147
26.002,22.006999999999998,21.419,29.468000000000004,28.56,39.649,33.13,28.855999999999998,21.51,23.854,29.31,22.725,27.949,26.749000000000002,18.969,21.083000000000002,30,176,76,54,140,131,19,140,195,139,53,65,192,2,30,188,-26.345,-20.56,-23.44,-23.983,-31.634,-22.484,-22.625999999999998,-20.085,-27.105,-33.78,-23.246,-31.589000000000002,-23.028000000000002,-32.528,-25.52,-21.243000000000002,10.479000000000001,9.401,9.2009,10.365,10.517000000000001,10.105,9.4826,10.439,9.5555,11.109000000000002,9.5425,9.9107,9.1805,9.6692,9.6646,8.5631,2.5139,2.5958,2.4752,2.8177,3.0267,3.9324,2.8669,2.6666,2.7519,2.6759,3.0292,2.8108,3.1867,3.2901,2.4611,2.6259,0.015397,0.094189,-0.037405,0.07105,-0.073216,0.58658,0.13634000000000002,0.30751999999999996,-0.043962,0.0076122,0.07861599999999999,-0.11199999999999999,0.3639,0.044454,-0.09777899999999999,-0.11875,5.232,5.3435,5.2364,5.2313,4.9969,4.914,5.0869,5.2226,5.2305,5.1189,5.1439,5.0805,5.1012,4.9748,5.2889,5.247000000000001
28.495,25.636,23.256,24.357,23.099,28.418000000000003,28.146,29.889,37.457,24.304000000000002,30.355,27.9,22.714000000000002,31.1,22.691,25.463,187,31,113,35,30,90,29,198,96,188,158,59,49,138,2,104,-28.184,-29.593000000000004,-23.348000000000003,-27.353,-25.392,-28.701999999999998,-22.272,-26.316,-23.584,-21.463,-25.494,-32.218,-24.741,-25.699,-28.279,-26.680999999999997,9.8883,9.6053,9.2854,9.3877,9.9421,9.8033,8.9252,8.9199,10.025,9.1888,9.4579,9.8198,9.4921,9.8391,10.093,9.0433,2.8117,3.3382,2.7769999999999997,2.8710000000000004,2.6588,2.7624,3.0074,3.6045,3.2684,2.7097,2.9817,3.3256,2.4212,3.0732,2.6253,2.9103,0.07420299999999999,-0.14278,0.084858,-0.10152,-0.17035,0.1384,0.10382000000000001,0.096225,0.14337,-0.12492,0.14468,0.1193,0.056705,0.08759600000000001,-0.15012,-0.20158,5.0363,5.0558,5.171,5.1368,5.2014,4.9941,5.0608,4.8945,4.9576,5.205,4.9796,4.9671,5.2222,4.9892,5.1783,5.0317
32.048,26.09,24.971999999999998,23.801,28.52,28.649,29.875,24.892,29.121,26.675,25.573,25.381,24.456999999999997,28.070999999999998,22.065,29.8,114,45,109,113,73,169,75,173,134,3,3,5,107,73,30,101,-23.129,-28.163,-26.796999999999997,-31.733,-24.85,-22.444000000000003,-23.523000000000003,-32.275999999999996,-21.416999999999998,-30.748,-31.675,-32.529,-24.467,-26.726999999999997,-28.619,-25.250999999999998,9.8444,10.111,9.472999999999999,10.211,9.4894,9.841000000000001,9.2064,9.8918,9.314,10.446,10.109,9.9314,9.1979,10.255,9.4725,10.489,3.0868,2.8566,3.2171,3.1948,3.0264,2.7432,3.3510000000000004,3.1445,3.113,2.7548,3.4552,2.858,2.7994,2.6866,2.8597,2.9026,0.20753000000000002,-0.05595599999999999,-0.10345,-0.18488,-0.082762,0.11089,0.39229,0.0054488,0.42386,-0.09744,-0.3515,-0.1438,-0.034516000000000005,0.075566,-0.023608,0.26584,5.0708,5.1308,5.1049,5.0862,5.0231,5.2052,4.9813,5.0216,5.1338,5.1087,5.0881,5.048,5.1624,5.1608,5.1666,5.098
23.288,27.084,23.199,22.704,26.81,26.212,27.173000000000002,25.962,31.705,27.32,28.985,24.789,24.636999999999997,37.224000000000004,27.095,28.296,98,59,104,115,59,38,147,18,161,93,4,2,183,112,31,95,-26.191,-25.438000000000002,-24.487,-29.95,-25.22,-32.681,-24.186999999999998,-29.551,-25.951,-30.326999999999998,-28.013,-32.765,-23.791999999999998,-21.576,-28.724,-27.563000000000002,10.071,10.327,9.4948,9.441,10.319,10.607999999999999,9.3614,10.023,9.6033,9.9522,10.294,9.8942,9.6281,9.7156,10.321,9.943999999999999,2.4442,2.8,2.7353,2.9765,2.6443,3.0036,2.8199,2.8204,2.9966,3.1765,2.9844,3.2305,2.6074,3.2066,2.9174,2.8356,0.025377,0.055662,0.067008,-0.020261,0.018351,-0.15309,0.12137,-0.04608,0.11034000000000001,-0.15386,-0.138,-0.15912,-0.022274000000000002,0.40745,0.12638,-0.081705,5.1998,5.2303,5.2309,5.1181,5.2625,5.1053,5.0877,5.1068,4.949,5.0424,5.0975,5.0096,5.2763,4.9431,5.1728,5.0499
31.962,29.088,28.017,31.772,24.035,31.433000000000003,19.666,25.984,26.252,21.844,26.346999999999998,26.52,23.199,29.334,23.978,25.039,49,43,44,191,35,96,25,77,1,152,80,145,129,61,92,94,-29.051,-23.393,-23.57,-31.671,-39.304,-26.276,-25.756,-21.954,-31.32,-23.076999999999998,-20.776999999999997,-31.566999999999997,-24.189,-25.066999999999997,-26.109,-25.613000000000003,10.742,9.5767,9.8457,9.9615,10.004,10.694,9.0763,9.2051,9.5514,10.182,8.7355,9.7745,9.4994,10.854000000000001,10.044,10.512,2.9786,2.8171,2.9053,3.3365,3.359,2.8667,2.5228,2.7964,3.3802,2.3881,3.0223,3.2001,2.7547,2.7051,2.6013,2.5731,-0.20603000000000002,-0.030035000000000003,0.078736,0.043677999999999995,-0.23546,-0.10389000000000001,0.098914,0.1391,0.0012474,0.044388,0.22038000000000002,-0.09623,-0.048632999999999996,0.034461,-0.040971,0.074054,5.0841,5.1117,5.1956,4.8847,4.8617,5.1702,5.25,5.156000000000001,4.9508,5.4149,5.1363,5.0329,5.2888,5.2522,5.2379999999999995,5.2368
31.052,20.886,26.928,22.419,24.108,38.209,25.421,26.413,27.108,24.549,22.798000000000002,27.801,22.116999999999997,21.16,28.267,24.073,85,107,63,127,57,87,40,162,116,64,101,185,119,68,6,185,-26.351,-29.598000000000003,-23.758000000000003,-29.986,-24.589000000000002,-24.186,-35.508,-27.680999999999997,-29.819000000000003,-36.433,-29.51,-26.761999999999997,-29.487,-29.026999999999997,-28.969,-25.325,9.7797,9.4364,10.073,9.3638,9.6585,10.05,9.3562,10.17,9.5573,10.078,10.019,9.8965,10.290999999999999,9.7638,10.512,9.816,3.0716,2.7137,2.6912,2.9126,2.7998,3.787,3.6236,2.9427,3.2059,3.1712,2.9466,2.8945,2.5935,2.8617,2.6666,2.9692,0.075123,-0.18097,0.111,-0.19645,0.05148200000000001,0.34685,-0.053360000000000005,-0.26655999999999996,-0.29641,-0.060513,0.044964,-0.078356,-0.013136000000000002,-0.17995999999999998,-0.059514,0.10659,5.0407,5.1160000000000005,5.2538,5.1227,5.1869,4.8931,4.8481,5.1594,4.9896,5.0075,5.12,5.1164,5.2384,5.1499,5.1539,5.1811
24.295,28.8,29.237,30.299,21.416999999999998,23.107,25.909000000000002,25.948,34.806999999999995,24.933000000000003,25.203000000000003,29.223000000000003,28.003,27.475,22.365,26.92,56,194,143,37,125,57,172,176,92,193,52,99,149,60,65,116,-30.803,-28.005,-28.745,-24.718000000000004,-37.635999999999996,-21.212,-25.12,-25.346,-28.906,-29.089000000000002,-30.147,-35.229,-23.715,-37.165,-29.113000000000003,-25.918000000000003,10.225,9.9434,10.35,9.8661,9.9773,9.1549,9.4336,9.8816,10.056000000000001,9.3195,9.5819,10.445,9.6391,9.8388,8.966000000000001,9.2082,2.9755,2.7903,3.0568,3.1561,3.6977,2.4167,2.9214,2.5828,3.3207,2.9664,2.9236,3.0580000000000003,2.9432,3.6634,2.8689999999999998,3.1833,-0.1299,0.09412000000000001,-0.11872,0.030289,-0.37316,0.0096417,0.085274,-0.031101,-0.1515,-0.15219000000000002,-0.15688,-0.090464,-0.10742,-0.48288000000000003,0.045024,0.14954,5.1373,5.0618,5.1401,5.101,4.977,5.3277,5.1426,5.224,4.9131,5.0411,5.0002,4.9308,5.1384,4.8337,5.0216,5.0745
30.618000000000002,27.441999999999997,24.77,24.362,34.829,29.988000000000003,27.784000000000002,28.607,26.83,25.845,33.59,25.054000000000002,19.273,32.736,25.226999999999997,22.493000000000002,124,112,48,184,121,193,75,79,88,167,63,24,179,175,42,1,-35.91,-26.436,-25.43,-23.927,-32.505,-26.899,-26.928,-29.84,-28.426,-30.936,-30.146,-30.361,-32.059,-22.471,-29.179000000000002,-31.146,10.435,9.9389,9.7635,9.3689,11.011,10.251,10.012,10.113999999999999,9.7673,9.5382,9.769,9.5724,9.6624,10.052,9.5837,10.081,3.3775,3.0316,2.7789,2.8995,3.4576,2.9288,3.0611,2.9012,3.0602,3.1287,3.6707,3.1096,3.1657,3.1867,2.8145,3.1701,-0.054374,0.076806,-0.096264,0.21184,0.09086,0.2927,0.0059469,0.16852,-0.088988,-0.29066,-0.20155,-0.21703000000000003,-0.43143000000000004,0.32878,-0.032125,-0.20890999999999998,4.8927,5.0567,5.1401,5.144,4.9631,5.0603,5.1746,4.9967,5.0766,5.0147,4.8525,4.9938,5.1322,5.148,5.0937,5.1454
26.25,33.896,27.455,28.393,31.544,34.48,31.430999999999997,24.515,26.647,28.268,24.589000000000002,24.678,20.285999999999998,26.572,26.991,29.505,29,177,64,13,139,96,130,55,143,94,153,60,191,115,171,115,-23.612,-26.566999999999997,-25.548000000000002,-26.968000000000004,-22.427,-24.4,-24.678,-26.997,-26.631999999999998,-25.566,-26.068,-24.750999999999998,-22.398000000000003,-25.881999999999998,-26.142,-22.046999999999997,10.295,10.197000000000001,9.7673,9.9521,9.9557,9.9845,10.42,10.565999999999999,9.6693,9.6672,9.2841,10.019,9.7642,9.6327,10.064,9.307,2.4599,3.3168,3.1639999999999997,3.1911,2.8904,3.1228,3.3012,2.5277,3.1361,2.9165,3.1488,2.7135,2.3949,2.8899,3.0354,2.9634,0.0013043,0.13701,-0.08552699999999999,-0.007970999999999999,0.22196999999999997,-0.05248200000000001,0.24275,-0.1499,-0.057915999999999995,0.037562,-0.06707,0.051563,-0.034878,0.0051825000000000005,0.14037,0.13631,5.2507,4.9781,5.124,5.0327,5.1169,5.0087,5.0995,5.2410000000000005,5.0238,5.0909,5.0836,5.2076,5.4142,5.1248,5.1641,5.0823
31.434,28.554000000000002,25.935,22.221,24.686999999999998,22.730999999999998,23.811999999999998,30.590999999999998,27.45,31.894000000000002,19.846,23.194000000000003,25.471999999999998,29.39,25.759,31.296999999999997,58,99,45,109,83,86,57,136,131,3,58,63,122,152,66,195,-27.206,-26.809,-24.844,-30.21,-22.581,-25.573,-21.769000000000002,-28.549,-28.337,-29.497,-30.924,-28.605,-22.406999999999996,-23.896,-28.627,-33.788000000000004,10.072000000000001,9.4456,10.487,9.8664,9.0821,10.058,9.4024,9.6266,10.317,10.946,8.8431,9.6491,10.14,9.9156,10.254000000000001,10.445,3.3277,3.0556,2.6401,3.3003,2.5443,2.5057,2.6523,3.227,2.888,3.4931,3.5868,2.7659,2.5562,2.8579,2.9851,2.7579,0.16224,-0.13515,-0.08845900000000001,-0.43621000000000004,-0.098664,-0.016572,0.080857,-0.14362,-0.10676,-0.039373000000000005,-0.5312100000000001,0.038438,0.08640199999999999,0.093912,-0.23501999999999998,-0.078532,5.0043,5.0364,5.3020000000000005,5.1822,5.2109,5.2486,5.2882,4.9568,5.1386,5.0315,5.0562,5.1388,5.2913,5.1074,5.1497,4.9465
