Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,Max_13,Max_14,Max_15,Max_16,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Min_13,Min_14,Min_15,Min_16,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_14,RMS_15,RMS_16,Kurtosis_1,Kurtosis_2,Kurtosis_3,Kurtosis_4,Kurtosis_5,Kurtosis_6,Kurtosis_7,Kurtosis_8,Kurtosis_9,Kurtosis_10,Kurtosis_11,Kurtosis_12,Kurtosis_13,Kurtosis_14,Kurtosis_15,Kurtosis_16,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Skew_7,Skew_8,Skew_9,Skew_10,Skew_11,Skew_12,Skew_13,Skew_14,Skew_15,Skew_16,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16
4.3422,5.7141,5.6805,4.6859,5.9001,4.523,4.6824,6.1808,5.4388,4.8806,4.8838,3.799,4.6642,5.9391,5.9157,5.0482,186,59,57,40,59,59,200,59,186,59,14,64,66,60,101,142,-5.2529,-4.9352,-5.0176,-5.0092,-4.6119,-4.4376,-4.5155,-4.499,-4.3382,-4.2464,-3.7709,-4.4921,-4.5232,-4.5127,-4.9642,-5.4633,1.8063,1.8232,1.8107,1.7759,1.9623,1.7902,1.7301,1.8206,1.8554,1.7445,1.8524,1.6479,1.9168,1.8987,1.6980000000000002,1.8888,2.9161,3.1533,3.198,3.1267,2.7863,2.8405,2.8868,3.4782,2.9560000000000004,2.7628,2.4082,2.7202,2.7691,2.7601,2.8928,3.1033,-0.10364000000000001,0.053608,0.3291,0.043717,0.20973000000000003,0.046377,-0.008175199999999999,0.3396,-0.024206000000000002,0.062467999999999996,0.16484000000000001,-0.030996,0.051571000000000006,0.10257999999999999,0.034094,-0.054616,7.0218,6.9269,6.9335,6.9599,7.0061,6.9581,6.8779,6.872999999999999,7.0213,7.0176,7.0788,7.0899,7.1137,7.0056,6.821000000000001,6.9035
4.7421,5.5538,4.9811,4.4128,5.7889,6.3415,7.5638,5.7439,6.023,6.1383,6.4158,5.1126,5.0726,6.0162,3.5,4.5424,165,60,191,59,59,159,58,58,60,60,118,179,176,155,105,183,-6.0395,-5.5089999999999995,-4.834,-5.2323,-3.6726,-4.6698,-3.7274,-5.5461,-4.382,-5.1857,-4.9297,-4.3861,-5.0439,-7.3448,-4.8864,-4.3672,1.9615,1.8659,1.7476,1.8526,1.6899,1.8308,1.6514,1.8697,1.9393,1.8956,1.8049,1.9227,1.7804,2.1124,1.6453,1.8259,3.0295,3.1658,2.8859,2.5471,3.1417,3.9848,4.7963,3.1607,3.0357,3.3858,3.3687,2.6297,3.3911,3.2319999999999998,2.8543,2.7664,-0.23025,0.06366799999999999,0.050171,0.044682,0.35228000000000004,0.34695,0.61897,-0.087425,0.22464,0.10975,0.18525999999999998,0.16285,-0.10703,-0.09949,-0.30009,0.13189,6.9894,6.9235,6.893,6.9518,6.9781,6.8561,6.7620000000000005,7.0188,6.9674,6.8387,6.9537,7.165,6.9186,6.9162,6.9238,7.0274
5.2493,6.2341,5.1449,5.2576,5.1528,6.0058,4.979,6.2659,5.0486,4.8333,6.6684,5.5149,4.9319999999999995,6.0533,4.2367,4.7265,59,59,6,59,11,39,199,58,63,149,60,38,47,60,173,31,-3.975,-5.9756,-4.2451,-4.9738,-5.0748,-5.3078,-5.093999999999999,-5.6796,-4.5792,-4.913,-6.2174,-5.0442,-4.5739,-6.2097,-4.8874,-5.2547,1.6741,1.9195,1.6230000000000002,1.7916,1.9897,1.8501,1.8292,1.8813,1.8043,1.6996,1.8689,1.881,1.8087,1.9732,1.8722,2.0933,2.9855,3.4031,3.1826,3.147,2.6884,3.4327,3.1076,3.6278,2.9045,3.4299,4.1033,3.2475,2.9899,2.9964,2.5299,2.5226,0.22093000000000002,-0.1405,-0.062547,0.16734000000000002,0.11650999999999999,-0.038785,-0.16673,-0.021208,-0.18450999999999998,-0.09996100000000001,-0.058946000000000005,-0.20848000000000003,0.032567,-0.1596,-0.08719500000000001,-0.080083,6.8725,6.7959,6.8767,6.9123,7.0512,6.881,7.0594,6.9018,6.981,7.0099,6.6831,6.9067,7.0737,6.8832,7.1412,7.0574
5.2879,4.4731,4.5738,5.2005,6.6948,5.5658,6.3197,5.8166,5.6758,5.5666,4.8159,5.6584,5.3739,5.1164,6.3314,5.6269,138,58,59,137,59,152,104,106,61,61,60,63,95,68,60,115,-4.3425,-4.9547,-4.9602,-5.4319,-5.2326,-5.8277,-4.5247,-3.5934,-7.0303,-3.9909,-5.6429,-3.9577,-6.353,-5.7282,-5.1915,-5.4519,2.0164,1.9140000000000001,1.7936,1.807,1.9797,1.9153,1.8628,1.786,1.8942,1.8678,1.817,1.8872,1.8561,1.8764,1.8845,1.8489,2.4271,2.6325,2.9956,3.165,3.6129,3.0271,3.1406,2.9489,3.5606,3.0745,3.0923,2.6701,3.114,2.8329,3.6329,3.2307,0.057114,-0.056095000000000006,-0.14412,0.27196,0.27155,-0.135,0.30985,0.31472,0.021133000000000002,0.28619,-0.075676,0.28653,-0.14400000000000002,-0.040068,-0.12028,0.097505,7.0874,7.1488,6.9637,6.9218,6.8786,6.8748,6.8867,6.9537,6.8543,6.9948,6.9781,6.9661,6.891,6.9323,6.9148,6.9261
4.0627,5.3465,7.5329999999999995,5.3479,6.6287,4.7479,4.4125,8.1807,5.1378,4.5928,6.0121,4.7902,4.0741,4.7306,5.4256,5.0313,116,199,58,58,99,58,15,59,73,65,61,175,180,88,153,62,-5.0629,-4.6536,-4.524,-3.7892,-4.3171,-4.3272,-5.6222,-5.2431,-7.004,-4.3561,-4.7604,-4.6115,-7.2691,-5.4402,-4.8954,-4.4446,1.7422,1.7328,1.9759,1.7103,1.8136,1.798,1.6964,2.0197,1.8022,1.7814,2.0417,1.944,1.6981,1.8327,1.7633,1.7656,3.0115,3.0313,3.2558,3.0459,3.2675,2.7755,3.1761,4.3465,3.9388,2.5106,3.0619,2.6898,4.0904,3.4305,3.0881,3.0566,-0.095581,0.19568,0.10916,0.25554,0.10588,0.050319,-0.042825999999999996,0.40718000000000004,-0.31325,-0.017603999999999998,0.33702,0.049964999999999996,-0.5058600000000001,0.067175,0.14295,0.11664000000000001,6.9361,6.8886,6.8635,7.0199,6.9054,7.0012,6.891,6.9199,6.901,7.0299,6.9556,6.9910000000000005,6.8343,6.8648,6.9874,6.9618
4.5399,4.9841,6.2327,5.3915,4.9947,6.3637,4.9043,4.3964,4.3753,5.3345,4.0054,5.417000000000001,5.5645,4.3201,5.7517,5.5402,105,110,58,85,180,58,77,192,92,60,18,62,63,145,64,142,-6.2935,-4.3311,-5.7967,-5.2058,-4.5441,-5.1621,-5.0609,-4.3737,-4.707,-4.6236,-4.4223,-4.6832,-6.9831,-4.0005,-5.5348,-7.1565,1.7589,1.6838,1.7271,1.8368,1.9359,1.9525,1.8418,1.8613,1.6858,1.8474,1.8308,1.7871,1.8546,1.8375,1.7816,2.0098,3.0935,2.8036,4.0046,3.0604,2.6747,3.5685,3.1418,2.8231,2.72,2.7782,2.3969,3.0432,3.7654,2.5228,3.5042,3.4733,-0.28763,-0.17559,0.025511000000000002,-0.0078958,0.07267,0.22991999999999999,0.30151999999999995,-0.25082,0.038145,-0.18864,0.09578300000000001,0.20033,-0.20801,0.02369,0.06656799999999999,0.064872,6.8476,7.0099,6.7459,7.0012,7.1512,6.8716,7.085,7.0232,6.9794,6.9510000000000005,7.0232,7.065,6.7265,7.1237,6.8267,6.8838
5.6136,6.7723,6.7771,5.6606,4.5972,7.3272,5.0117,5.685,4.7649,4.7142,4.274,5.4941,5.7860000000000005,4.7772,7.3634,4.0718,132,58,59,134,59,59,59,114,62,64,64,151,194,200,60,64,-4.5548,-4.5099,-3.6908,-5.0412,-5.4698,-5.4085,-4.6398,-5.1436,-8.4498,-5.1197,-5.2283,-3.8519,-6.6654,-4.691,-4.6896,-6.9517,1.7428,1.8287,1.8079,1.7895,1.8281,1.8218,1.786,1.7973,1.9140000000000001,1.9191,1.8823,1.7875,1.8948,1.8499,1.69,1.7382,3.0556,3.1467,3.2523,3.0363,3.0322,3.9668,3.0137,3.3052,4.2686,2.803,2.8146,2.9219999999999997,3.5952,2.6851,4.1689,4.0889999999999995,0.20943,0.043064,0.46513999999999994,-0.015835,-0.18905,0.17847000000000002,0.27765,0.18759,-0.4975,-0.037558999999999995,-0.070036,0.24527,-0.076636,4.2393e-05,0.31177,-0.39438,6.8897,6.9213,6.9523,6.9599,7.0074,6.881,6.8756,6.9105,6.773,6.9556,7.0761,7.0956,6.7787,7.0494,6.8137,6.8262
4.9897,4.8677,5.8698,6.5146,5.5120000000000005,6.5053,5.3809,6.126,4.6864,3.6678,5.1276,4.7124,4.5902,5.4892,4.7072,4.45,58,37,58,59,49,58,57,58,62,61,18,73,157,66,172,2,-4.9381,-5.8621,-4.7103,-4.4863,-5.8458,-3.9669,-5.1605,-5.4132,-4.4852,-7.9188,-6.3049,-4.5588,-4.6855,-5.481,-4.7223,-4.5718,1.8864,1.9793,1.9209,1.7988,1.7772,1.7917,1.8028,1.9093,1.8613,1.6918,1.8288,1.8022,1.815,1.9186,1.8365,1.7805,2.7888,2.9342,2.9614,3.3309,3.6711,3.3216,3.0268,2.7673,2.5737,4.6059,3.5199,2.8499,2.7926,2.892,2.7417,2.928,-0.06948700000000001,-0.00015399,0.048823000000000005,0.17995999999999998,0.19844,0.29581999999999997,0.046964,0.032357,-0.0875,-0.48399,-0.17675,0.2177,0.15983,0.050473000000000004,-0.0034157,-0.053679,7.105,7.0761,6.9743,6.8567,6.9518,6.9037,6.9086,6.9394,7.0237,6.6872,6.9335,7.0081,7.0718,7.0456,7.0774,7.0232
4.7172,5.2962,4.4522,4.6035,4.8734,6.8206,4.5029,6.4634,4.7775,5.4695,6.263999999999999,5.3242,4.8183,5.2358,4.4193,5.4649,57,25,32,168,111,177,90,59,93,141,61,163,62,60,41,63,-5.0317,-4.6951,-5.5045,-4.6488,-5.6122,-3.8952,-4.0029,-4.0598,-6.1556,-5.5084,-3.5256,-5.3788,-7.1191,-6.2443,-5.0229,-4.783,1.7825,1.8872,1.7814,1.6991,1.8671,1.8659999999999999,1.8207,1.8487,1.7817,1.9306,1.791,1.7556,1.8942,1.8511,1.6847,1.9551,3.0133,2.926,2.8614,3.0928,2.9423,3.6393,2.4416,3.4407,3.6151,3.3559,3.159,3.5087,3.5024,3.1119,3.2456,2.3966,-0.10006,0.21138,-0.19552999999999998,0.072652,-0.12641,0.47984,-0.020958,0.3434,-0.24263,0.14743,0.29536999999999997,-0.1049,-0.1512,0.0055042,-0.080618,0.16293,6.9662,6.9456,7.0174,7.0461,6.9918,6.8418,7.0812,6.9556,6.8681,6.8921,6.9556,6.9013,6.9461,6.8972,6.9437,7.1037
4.3682,5.2573,5.6688,5.7208,5.0554,4.7524,5.0447,4.2566,5.1476,4.2106,4.1139,5.6553,5.1445,4.4537,6.1766,4.6357,88,59,58,59,116,79,163,58,105,195,67,107,61,129,105,61,-4.1856,-5.166,-4.5176,-4.4582,-3.7948,-5.6271,-5.0054,-5.7620000000000005,-4.3525,-4.2234,-6.2925,-4.9613,-6.9792,-5.1373,-5.3444,-4.8684,1.7957,1.8908,1.9301,1.8759,1.6461,1.8883,1.9138,1.7159,1.7599,1.7276,1.8719999999999999,1.82,1.8993,1.8777,1.8804,1.7655,2.5218,2.7616,2.9735,2.9502,2.5159,3.4966,2.7618,3.2639,3.0234,2.7356,3.0317,3.2628,4.1536,2.6834,3.4732,3.3558,0.066274,-0.10023,0.37603000000000003,0.12799000000000002,0.18093,-0.027999,-0.24225,-0.060296,0.033556,0.0035732,-0.19005999999999998,0.15229,-0.46263999999999994,0.084651,-0.067553,-0.33766,7.01,6.9118,6.9537,6.9062,6.9648,6.9786,7.0548,7.0018,7.041,7.0874,6.9448,6.9233,6.832999999999999,6.871,6.8905,6.9205
3.8956,4.7314,5.6396,4.2289,6.6493,4.9898,4.4981,6.1144,4.6302,5.0346,5.4718,4.6854,5.1637,5.6615,5.3660000000000005,6.0882,151,59,59,59,59,80,36,59,61,74,60,59,81,107,125,61,-4.3198,-4.7396,-5.5598,-5.5721,-4.5719,-3.8289999999999997,-4.9154,-5.5971,-6.1238,-5.7153,-5.34,-5.0274,-4.8548,-5.7632,-5.4734,-4.3366,1.8052,1.79,2.0537,1.8259,1.9067,1.6588,1.7924,1.7426,1.7132,1.8154,1.9596,1.7673,1.9445,1.9518,1.8323,1.7603,2.3905,3.1457,2.8262,3.0669,3.2458,2.9322,2.8012,3.5308,3.6396,2.9093,3.1583,3.0674,2.6652,3.0393,2.9765,3.2221,-0.12942,-0.19567,-0.058895,-0.09686399999999999,0.14174,0.058961,0.010990999999999999,0.083034,-0.36015,-0.19987,0.25476,-0.085923,0.036823,-0.025977999999999998,0.058461,0.1643,7.0194,6.9723,7.0588,7.0407,6.8867,6.9274,7.0474,6.9056,6.8786,6.8394,6.9186,7.0712,6.9281,6.9592,7.0274,6.8843
6.4914,5.2193,5.1429,5.4761,4.6995,3.8762,6.6061,5.5716,5.91,5.4369,8.1639,3.9108,4.6197,4.5136,5.4921,4.9027,81,57,73,58,141,59,58,59,64,66,60,67,67,114,117,3,-5.3022,-5.2946,-5.875,-4.4782,-6.1144,-6.3043,-4.5273,-4.6217,-4.3087,-6.0781,-4.8596,-5.8939,-6.6644,-3.9443,-6.039,-4.9933,2.0457,1.74,1.8586,1.7769,1.9019,1.7408,1.834,1.8188,1.7469999999999999,1.8806,1.7817,1.7102,1.7649,1.6491,1.8759,1.8471,3.1117,3.0746,2.8562,3.0945,2.9739999999999998,3.0219,3.6102,2.8508,2.9189,3.4648,4.4253,3.21,3.6494,2.7303,3.3989,2.8806,0.18220999999999998,-0.0056546999999999995,-0.16052,0.12829000000000002,0.13277,-0.23863,0.23715999999999998,0.14437,0.0011267000000000002,-0.18921,0.33899999999999997,-0.44895,-0.30671,-0.11314,-0.062326,0.007178399999999999,6.9856,6.9237,6.9661,7.0199,7.0094,6.8523,6.8897,7.0161,6.9694,6.8923,6.8218,6.9637,6.8262,7.0037,6.9072,7.0907
